ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0044743	intracellular protein transmembrane import	0.002669619	66.5189	159	2.390298	0.006381186	4.442435e-22	6.089375225520832e-20	44	22.8471	32	1.400615	0.003282051	0.7272727	0.003943745	0.04112182286450079
GO:0070125	mitochondrial translational elongation	0.003680082	91.69661	197	2.148389	0.007906249	8.540378e-22	1.1585859185773195e-19	85	44.13644	60	1.359421	0.006153846	0.7058824	3.457257e-4	0.005541296572838002
GO:0006612	protein targeting to membrane	0.0075403	187.8817	332	1.76707	0.01332424	1.040739e-21	1.397457602142857e-19	134	69.57981	103	1.480315	0.0105641	0.7686567	2.113539e-9	9.557408831958762e-8
GO:0033384	geranyl diphosphate biosynthetic process	1.729292e-5	0.4308878	17	39.45343	6.822651e-4	1.133045e-21	1.4909739155e-19	2	1.038505	2	1.925846	2.051282e-4	1	0.2696096	0.6955092582630857
GO:0045337	farnesyl diphosphate biosynthetic process	1.729292e-5	0.4308878	17	39.45343	6.822651e-4	1.133045e-21	1.4909739155e-19	2	1.038505	2	1.925846	2.051282e-4	1	0.2696096	0.6955092582630857
GO:0072599	establishment of protein localization to endoplasmic reticulum	0.005435182	135.4284	259	1.912449	0.01039451	2.052757e-21	2.6744781547524753e-19	105	54.52149	84	1.540677	0.008615385	0.8	2.035459e-9	9.236070683103449e-8
GO:0016569	covalent chromatin modification	0.04489687	1118.695	1440	1.287214	0.05779187	2.28798e-21	2.951718511764706e-19	471	244.5678	327	1.337052	0.03353846	0.6942675	4.06026e-15	4.3438179951219517e-13
GO:0060621	negative regulation of cholesterol import	8.302823e-6	0.2068814	14	67.67161	5.618654e-4	2.479316e-21	3.1675067227184466e-19	2	1.038505	2	1.925846	2.051282e-4	1	0.2696096	0.6955092582630857
GO:1990542	mitochondrial transmembrane transport	0.004633543	115.454	230	1.992135	0.009230646	3.215581e-21	4.068637536442308e-19	83	43.09794	54	1.25296	0.005538462	0.6506024	0.01054384	0.08880030998084291
GO:0006368	transcription elongation from RNA polymerase II promoter	0.004738047	118.0579	233	1.973607	0.009351045	5.336806e-21	6.688288586095238e-19	95	49.32897	59	1.196052	0.006051282	0.6210526	0.02899773	0.1870495730735294
GO:0015919	peroxisomal membrane transport	1.770229e-4	4.410881	36	8.161635	0.001444797	5.79717e-21	7.196694342452831e-19	7	3.634766	6	1.650725	6.153846e-4	0.8571429	0.0761002	0.34977384973803705
GO:0010467	gene expression	0.2974556	7411.701	8088	1.091247	0.3245977	7.824522e-21	9.622699532523365e-19	3749	1946.677	2187	1.123453	0.2243077	0.5833556	7.93065e-19	1.304492791875e-16
GO:0044260	cellular macromolecule metabolic process	0.5221029	13009.24	13737	1.055942	0.5513104	1.303332e-20	1.588013498888889e-18	6978	3623.342	4062	1.121064	0.4166154	0.5821152	1.82937e-40	2.0060566524999998e-37
GO:0040029	regulation of gene expression, epigenetic	0.01531664	381.6448	574	1.504016	0.02303648	1.438171e-20	1.7362286411926606e-18	248	128.7746	143	1.110468	0.01466667	0.5766129	0.03929334	0.23040069706222222
GO:0015682	ferric iron transport	0.002225418	55.45074	137	2.470661	0.005498254	1.982252e-20	2.3713140061818183e-18	39	20.25084	30	1.48142	0.003076923	0.7692308	0.001183866	0.015273032052941176
GO:0030433	ER-associated ubiquitin-dependent protein catabolic process	0.004049854	100.9102	206	2.041419	0.008267448	2.688207e-20	3.1868572894594596e-18	73	37.90542	56	1.477361	0.00574359	0.7671233	1.117547e-5	2.578878235376532e-4
GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	6.038842e-4	15.04698	63	4.186886	0.002528394	2.775033e-20	3.2604160041964287e-18	20	10.38505	17	1.636969	0.00174359	0.85	0.002197405	0.025409184881370825
GO:0006914	autophagy	0.01661622	414.0264	612	1.478167	0.02456154	2.826519e-20	3.2915188956637172e-18	248	128.7746	175	1.358964	0.01794872	0.7056452	1.37204e-9	6.379743590106007e-8
GO:0009141	nucleoside triphosphate metabolic process	0.0151479	377.4403	567	1.502224	0.02275555	3.099176e-20	3.577373419649123e-18	259	134.4863	145	1.078176	0.01487179	0.5598456	0.1047914	0.4503429237753103
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	0.002167015	53.99552	134	2.481687	0.005377854	3.558052e-20	4.0713396754782604e-18	52	27.00112	32	1.185136	0.003282051	0.6153846	0.1051876	0.451750531462141
GO:0016570	histone modification	0.03245014	808.5601	1076	1.330761	0.04318337	4.464157e-20	5.064124307155172e-18	352	182.7768	247	1.351375	0.02533333	0.7017045	1.56479e-12	1.1766326634285713e-10
GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	0.006905222	172.0574	304	1.766852	0.01220051	5.217059e-20	5.867630716324786e-18	113	58.67551	69	1.175959	0.007076923	0.6106195	0.03132226	0.19825378515632514
GO:0036296	response to increased oxygen levels	0.001630151	40.61846	111	2.732747	0.00445479	6.809392e-20	7.593626214237288e-18	29	15.05832	20	1.32817	0.002051282	0.6896552	0.04797847	0.2629523893086214
GO:2001242	regulation of intrinsic apoptotic signaling pathway	0.01037264	258.4551	416	1.609564	0.01669543	8.298273e-20	9.17621633672269e-18	155	80.4841	104	1.292181	0.01066667	0.6709677	8.65609e-5	0.0016225853035612538
GO:0015031	protein transport	0.09948455	2478.857	2915	1.175945	0.1169884	1.130907e-19	1.2401337677499999e-17	1233	640.2381	789	1.232354	0.08092308	0.6399027	6.350613e-19	1.0852950190519481e-16
GO:0006259	DNA metabolic process	0.0547725	1364.766	1700	1.245634	0.06822651	1.15313e-19	1.2540527000000001e-17	781	405.536	473	1.166358	0.04851282	0.6056338	4.324653e-7	1.2963122739635536e-5
GO:0032543	mitochondrial translation	0.004941012	123.1152	235	1.908782	0.009431312	1.724923e-19	1.8605132587704918e-17	107	55.55999	71	1.277898	0.007282051	0.6635514	0.001718705	0.020616626340018235
GO:0097368	establishment of Sertoli cell barrier	1.187286e-4	2.95836	29	9.80273	0.001163864	2.940038e-19	3.1453626050406505e-17	4	2.077009	4	1.925846	4.102564e-4	1	0.07267502	0.34281425099247587
GO:0000375	RNA splicing, via transesterification reactions	0.01969541	490.7504	698	1.422312	0.028013	3.413816e-19	3.622774576129032e-17	288	149.5447	183	1.223715	0.01876923	0.6354167	4.007926e-5	8.064265785015291e-4
GO:0008380	RNA splicing	0.02961997	738.0407	987	1.337325	0.03961151	4.57237e-19	4.8134253464000004e-17	399	207.1817	258	1.245284	0.02646154	0.6466165	1.38388e-7	4.7055495917312665e-6
GO:0000398	mRNA splicing, via spliceosome	0.01964082	489.3902	694	1.418091	0.02785247	8.097426e-19	8.456668947142857e-17	285	147.9869	181	1.223081	0.0185641	0.6350877	4.596734e-5	9.096003414436091e-4
GO:0050821	protein stabilization	0.01215174	302.7848	467	1.542349	0.01874222	8.169693e-19	8.464959857244095e-17	154	79.96485	105	1.313077	0.01076923	0.6818182	2.883714e-5	6.023300400952381e-4
