ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0097708	intracellular vesicle	0.1807937	16521.11	20602	1.247011	0.2254517	1.248953e-254	8.632763136e-253	2197	1750.041	1901	1.08626	0.1270977	0.8652708	4.277447e-19	5.685714166153846e-17
GO:0031410	cytoplasmic vesicle	0.1805531	16499.12	20577	1.247158	0.2251781	1.667642e-254	1.1083405292307694e-252	2194	1747.652	1899	1.086601	0.126964	0.8655424	3.265307e-19	4.70204208e-17
GO:0043232	intracellular non-membrane-bounded organelle	0.3005229	27462.09	32012	1.16568	0.3503135	5.504911e-230	3.52314304e-228	4024	3205.356	3224	1.005817	0.2155512	0.8011928	0.2116549	0.9120689955112219
GO:0031090	organelle membrane	0.2226532	20346.27	24240	1.191373	0.265263	3.710448e-202	2.28987648e-200	2879	2293.295	2415	1.05307	0.1614629	0.8388329	2.211627e-10	1.06158096e-8
GO:0016020	membrane	0.6476204	59180.2	63426	1.071744	0.694083	1.861037e-194	1.1089213572413792e-192	9041	7201.696	7364	1.022537	0.4923447	0.8145117	2.079062e-9	7.994446079999999e-8
GO:0005576	extracellular region	0.3437085	31408.43	35642	1.134791	0.3900373	1.002138e-187	5.772314880000001e-186	4547	3621.957	3718	1.026517	0.2485793	0.817682	2.267242e-5	4.1239938694736844e-4
GO:0032991	macromolecular complex	0.3825065	34953.83	39215	1.121909	0.4291373	9.932938e-183	5.536811891612904e-181	5073	4040.947	4100	1.014614	0.2741191	0.8082003	0.008208264	0.07793340764835165
GO:0005739	mitochondrion	0.1204675	11008.44	13870	1.259943	0.1517821	5.006941e-174	2.70374814e-172	1706	1358.931	1391	1.023599	0.09299993	0.8153576	0.02236415	0.17974535441860467
GO:0098805	whole membrane	0.1374166	12557.26	15434	1.229089	0.1688973	7.08604e-159	3.7105082181818183e-157	1610	1282.461	1391	1.084633	0.09299993	0.8639752	1.432021e-13	1.1783487085714287e-11
GO:0098588	bounding membrane of organelle	0.1645292	15034.84	18095	1.203538	0.1980171	2.022053e-156	1.0276787011764706e-154	1976	1574.002	1686	1.071155	0.1127231	0.8532389	4.722397e-12	3.02233408e-10
GO:0043234	protein complex	0.2455514	22438.74	25958	1.156839	0.2840634	3.025593e-156	1.493778486857143e-154	3181	2533.856	2580	1.018211	0.1724945	0.8110657	0.01325766	0.11570321454545453
GO:0005924	cell-substrate adherens junction	0.03592902	3283.23	4849	1.476899	0.05306355	9.731085e-150	4.6709207999999996e-148	396	315.4376	347	1.100059	0.02319984	0.8762626	1.792473e-5	3.330530477419355e-4
GO:0005925	focal adhesion	0.03580865	3272.23	4827	1.475141	0.0528228	3.329387e-148	1.5549137124324322e-146	393	313.0479	344	1.098873	0.02299926	0.8753181	2.422076e-5	4.3597368000000003e-4
GO:0044433	cytoplasmic vesicle part	0.1173276	10721.51	13278	1.238445	0.1453037	3.182897e-143	1.447380530526316e-141	1430	1139.08	1239	1.08772	0.08283747	0.8664336	5.898398e-13	4.24684656e-11
GO:0044432	endoplasmic reticulum part	0.1036326	9470.051	11871	1.253531	0.12990670000000001	3.671169e-140	1.6266102646153846e-138	1281	1020.393	1097	1.075076	0.07334358	0.8563622	6.707646e-9	2.2290023630769234e-7
GO:0030055	cell-substrate junction	0.03684507	3366.939	4878	1.448794	0.0533809	2.821387e-137	1.218839184e-135	401	319.4204	352	1.101996	0.02353413	0.8778055	1.077923e-5	2.2995690666666668e-4
GO:0005856	cytoskeleton	0.1744959	15945.61	18843	1.181705	0.2062026	6.26593e-135	2.6408602536585367e-133	2069	1648.082	1688	1.024221	0.1128569	0.8158531	0.01067052	0.09504463175257731
