ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0005798	Golgi-associated vesicle	0.005599627	213.0714	304	1.426752	0.007989278	2.470817e-9	2.7194724687898086e-8	83	54.54652	70	1.283308	0.005672609	0.8433735	1.210348e-4	0.001349342802580645
GO:0031501	mannosyltransferase complex	7.755281e-5	2.950962	18	6.099706	4.730493e-4	2.772002e-9	3.031657883544304e-8	4	2.628748	4	1.521637	3.241491e-4	1	0.186502	0.5490212197614992
GO:0044432	endoplasmic reticulum part	0.1036326	3943.324	4294	1.088929	0.1128485	2.980026e-9	3.2386697660377356e-8	1281	841.8565	971	1.153403	0.0786872	0.7580016	3.981038e-16	1.8592523416216216e-14
GO:0001650	fibrillar center	0.0105272	400.5706	522	1.303141	0.01371843	3.078593e-9	3.32488044e-8	128	84.11993	100	1.188779	0.008103728	0.78125	0.001505752	0.012944972417910447
GO:0032154	cleavage furrow	0.004206275	160.053	239	1.493255	0.006281044	3.267963e-9	3.507478300621118e-8	52	34.17372	41	1.199752	0.003322528	0.7884615	0.02869134	0.155217438
GO:0097361	CIA complex	4.406817e-5	1.676838	14	8.349047	3.679273e-4	3.345711e-9	3.5687583999999995e-8	4	2.628748	4	1.521637	3.241491e-4	1	0.186502	0.5490212197614992
GO:0000152	nuclear ubiquitin ligase complex	0.001877801	71.45219	126	1.763417	0.003311345	3.438086e-9	3.6447930110429446e-8	40	26.28748	31	1.179269	0.002512156	0.775	0.07682074	0.32064308869565217
GO:0048188	Set1C/COMPASS complex	4.121714e-4	15.68354	44	2.80549	0.001156343	3.489092e-9	3.676311570731707e-8	13	8.543431	10	1.17049	8.103728e-4	0.7692308	0.2967928	0.6908881227456258
GO:1905369	endopeptidase complex	0.003616618	137.6159	211	1.533253	0.005545189	3.643853e-9	3.816107869090909e-8	69	45.3459	60	1.323163	0.004862237	0.8695652	5.703586e-5	6.8443032e-4
GO:0071682	endocytic vesicle lumen	9.690634e-4	36.87383	77	2.088202	0.0020236	5.320576e-9	5.5385273060240964e-8	19	12.48655	14	1.121206	0.001134522	0.73684210000000006	0.3198398	0.7304431654383736
GO:0005666	DNA-directed RNA polymerase III complex	5.435719e-4	20.68346	52	2.514087	0.001366587	5.361205e-9	5.5474025389221555e-8	19	12.48655	16	1.281378	0.001296596	0.8421053	0.06690402	0.28830460488778054
GO:0000123	histone acetyltransferase complex	0.006160971	234.4311	327	1.394866	0.008593729	5.896736e-9	6.065214171428572e-8	79	51.91777	70	1.348286	0.005672609	0.8860759	2.926521e-6	4.909736201941747e-5
GO:0036019	endolysosome	0.001013177	38.55238	79	2.04916	0.002076161	7.503257e-9	7.671969287573966e-8	20	13.14374	17	1.293391	0.001377634	0.85	0.05071046	0.2364981321832884
GO:0034709	methylosome	4.093066e-4	15.57452	43	2.760919	0.001130062	8.157492e-9	8.291850691764705e-8	12	7.886244	11	1.394834	8.9141e-4	0.9166667	0.04706738	0.22467522828729283
GO:0030140	trans-Golgi network transport vesicle	0.001577381	60.02091	109	1.816034	0.002864576	8.556412e-9	8.646479494736841e-8	28	18.40124	24	1.30426	0.001944895	0.8571429	0.01643582	0.10035723307420495
GO:0070161	anchoring junction	0.05444306	2071.613	2326	1.122797	0.06112849	8.770171e-9	8.810962493023256e-8	521	342.3944	435	1.270465	0.03525122	0.8349328	3.133777e-20	1.8672988468965518e-18
GO:0031094	platelet dense tubular network	8.395913e-4	31.94729	69	2.159808	0.001813356	8.932748e-9	8.922421123699422e-8	11	7.229057	9	1.244976	7.293355e-4	0.8181818	0.2142683	0.6170927039999999
GO:0032432	actin filament bundle	0.006236422	237.3021	329	1.386419	0.008646291	9.489583e-9	9.4241376e-8	58	38.11685	51	1.337991	0.004132901	0.8793103	1.095257e-4	0.0012289636987012987
GO:0035371	microtubule plus-end	0.001603362	61.00952	110	1.802997	0.002890857	1.056833e-8	1.0415755636363637e-7	19	12.48655	18	1.441551	0.001458671	0.9473684	0.003736541	0.028824744857142856
GO:0080008	Cul4-RING E3 ubiquitin ligase complex	0.001837611	69.92292	122	1.744778	0.003206223	1.060864e-8	1.0415755636363637e-7	32	21.02998	30	1.426535	0.002431118	0.9375	2.216815e-4	0.0023500959018404907
GO:0030056	hemidesmosome	6.581077e-4	25.04166	58	2.316141	0.00152427	1.276158e-8	1.2446890786516857e-7	7	4.600309	7	1.521637	5.672609e-4	1	0.05291383	0.23749376166233765
GO:0000502	proteasome complex	0.003614576	137.5382	208	1.512307	0.005466348	1.282145e-8	1.2446890786516857e-7	68	44.68871	59	1.320244	0.004781199	0.8676471	7.599722e-5	8.873188929729729e-4
GO:0072562	blood microparticle	0.006524872	248.2779	341	1.373461	0.008961657	1.292647e-8	1.2478737519553073e-7	116	76.23369	75	0.983817	0.006077796	0.6465517	0.6364428	0.8726363065648856
GO:0042645	mitochondrial nucleoid	0.00216694	82.45425	138	1.673655	0.003626712	1.427956e-8	1.37083776e-7	42	27.60185	30	1.086884	0.002431118	0.7142857	0.2721857	0.6654368564450475
GO:0070603	SWI/SNF superfamily-type complex	0.005673364	215.8772	302	1.398944	0.007936717	1.666126e-8	1.5906440486187845e-7	72	47.31746	60	1.268031	0.004862237	0.8333333	7.123513e-4	0.006689907860869565
GO:0035097	histone methyltransferase complex	0.004930478	187.6096	267	1.423168	0.007016898	2.660764e-8	2.5262638417582415e-7	69	45.3459	55	1.212899	0.00445705	0.7971014	0.00806711	0.055983799518072294
GO:1990332	Ire1 complex	8.053748e-5	3.064532	17	5.54734	4.467688e-4	2.919452e-8	2.7567284459016393e-7	1	0.657187	1	1.521637	8.103728e-5	1	0.657187	0.8726363065648856
GO:0000137	Golgi cis cisterna	2.934807e-4	11.16723	34	3.044622	8.935376e-4	2.96221e-8	2.7819015652173917e-7	7	4.600309	5	1.086884	4.051864e-4	0.7142857	0.5488038	0.8726363065648856
GO:0031902	late endosome membrane	0.007826695	297.8136	396	1.329691	0.01040709	2.987029e-8	2.7900465470270276e-7	124	81.49119	95	1.16577	0.007698541	0.766129	0.005650361	0.040545863701244814
GO:0005777	peroxisome	0.009754873	371.1827	480	1.293164	0.01261465	3.073103e-8	2.855011819354839e-7	130	85.43431	106	1.240719	0.008589951	0.8153846	4.854386e-5	5.949204970212765e-4
GO:0005686	U2 snRNP	8.005778e-4	30.46279	65	2.133751	0.001708234	3.601845e-8	3.328335914438503e-7	19	12.48655	14	1.121206	0.001134522	0.73684210000000006	0.3198398	0.7304431654383736
GO:0031465	Cul4B-RING E3 ubiquitin ligase complex	2.28625e-4	8.699409	29	3.33356	7.62135e-4	4.621746e-8	4.2480729191489365e-7	5	3.285935	5	1.521637	4.051864e-4	1	0.122553	0.4269588387096774
GO:0030906	retromer, cargo-selective complex	7.329332e-5	2.788884	16	5.737062	4.204883e-4	4.688871e-8	4.286967771428571e-7	4	2.628748	4	1.521637	3.241491e-4	1	0.186502	0.5490212197614992
GO:0008287	protein serine/threonine phosphatase complex	0.005440999	207.0354	288	1.391066	0.007568789	5.617891e-8	5.109324025263157e-7	49	32.20216	39	1.211099	0.003160454	0.7959184	0.02537307	0.1423528083116883
GO:1902555	endoribonuclease complex	0.001544168	58.75715	104	1.769997	0.002733174	6.164326e-8	5.576939962303665e-7	29	19.05842	23	1.2068160000000001	0.001863857	0.7931034	0.08535212	0.34140848
GO:0061700	GATOR2 complex	7.078535e-4	26.93453	59	2.190496	0.001550551	6.270032e-8	5.643028799999999e-7	11	7.229057	8	1.106645	6.482982e-4	0.7272727	0.4456089	0.7669444015936254
GO:0022625	cytosolic large ribosomal subunit	0.003338204	127.022	191	1.503676	0.005019579	7.044625e-8	6.307311917098445e-7	61	40.08841	54	1.347023	0.004376013	0.8852459	4.422219e-5	5.497549951079137e-4
GO:0019773	proteasome core complex, alpha-subunit complex	3.215845e-4	12.23661	35	2.860269	9.198181e-4	8.20743e-8	7.310535587628866e-7	9	5.914683	7	1.183495	5.672609e-4	0.7777778	0.3541674	0.7611956059701493
GO:0030119	AP-type membrane coat adaptor complex	0.003160704	120.2679	181	1.504973	0.004756774	1.427729e-7	1.2651875446153848e-6	46	30.2306	41	1.356242	0.003322528	0.8913043	2.735208e-4	0.0028133568000000006
GO:0022624	proteasome accessory complex	0.001111364	42.28852	80	1.891766	0.002102441	1.527863e-7	1.3470139102040816e-6	24	15.77249	24	1.521637	0.001944895	1	4.180242e-5	5.234389982608696e-4
GO:0071062	alphav-beta3 integrin-vitronectin complex	4.292952e-5	1.633511	12	7.346139	3.153662e-4	1.678197e-7	1.4720428507614213e-6	3	1.971561	3	1.521637	2.431118e-4	1	0.2838119	0.6654368564450475
GO:0070552	BRISC complex	1.499042e-4	5.704006	22	3.856939	5.781714e-4	1.692198e-7	1.4768273454545452e-6	5	3.285935	5	1.521637	4.051864e-4	1	0.122553	0.4269588387096774
GO:0017053	transcriptional repressor complex	0.009143814	347.9313	447	1.284737	0.01174739	1.7507e-7	1.5202058291457286e-6	83	54.54652	75	1.374973	0.006077796	0.9036145	1.888339e-7	3.7942439441860463e-6
GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain	0.001021907	38.88457	75	1.928786	0.001971039	1.775948e-7	1.5344190720000002e-6	23	15.1153	17	1.124688	0.001377634	0.7391304	0.27690940000000003	0.6654368564450475
GO:1990617	CHOP-ATF4 complex	2.126137e-5	0.8090163	9	11.12462	2.365247e-4	1.979258e-7	1.701571056716418e-6	2	1.314374	2	1.521637	1.620746e-4	1	0.4318827	0.7669444015936254
GO:0000275	mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)	5.241661e-5	1.994504	13	6.51791	3.416467e-4	2.007787e-7	1.7161287251231527e-06	5	3.285935	3	0.9129822	2.431118e-4	0.6	0.7759082	0.9666686154289834
GO:0005811	lipid particle	0.004525803	172.2113	243	1.411057	0.006386166	2.016054e-7	1.7161287251231527e-06	72	47.31746	57	1.204629	0.004619125	0.7916667	0.009184477	0.06223833825882353
GO:1990630	IRE1-RACK1-PP2A complex	9.273386e-5	3.528616	17	4.817753	4.467688e-4	2.080873e-7	1.7626218352941178e-6	2	1.314374	1	0.7608185	8.103728e-5	0.5	0.8824912	1
GO:0015935	small ribosomal subunit	0.003548496	135.0238	198	1.466408	0.005203543	2.213359e-7	1.865699683902439e-6	72	47.31746	53	1.120094	0.004294976	0.7361111	0.09687098	0.3670900294736842
GO:0005770	late endosome	0.01713153	651.8718	784	1.20269	0.02060393	2.238332e-7	1.8775911145631069e-6	232	152.4674	178	1.167463	0.01442464	0.7672414	1.681813e-4	0.0017939338666666665
