term_id	term	Binom_Genome_Fraction	Binom_Expected	observed_genes	fold_enrichment	Binom_Region_Set_Coverage	pval	fdr	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0043190	ATP-binding cassette (ABC) transporter complex	0.0001520304	5.784909	20	3.457272	0.0005256104	3.045434e-06	2.130570830769231e-05	8	5.257496	6	1.141228	0.0004862237	0.75	0.4450679	0.7669444015936254
GO:0034098	VCP-NPL4-UFD1 AAA ATPase complex	0.0005527513	21.03274	45	2.139522	0.001182623	3.752121e-06	2.5728829714285716e-05	10	6.57187	10	1.521637	0.0008103728	1.0	0.01500881	0.0939682017391304
GO:0034515	proteasome storage granule	5.818784e-05	2.214105	12	5.419796	0.0003153662	3.800334e-06	2.595643143083004e-05	2	1.314374	2	1.521637	0.0001620746	1.0	0.4318827	0.7669444015936254
GO:0097444	spine apparatus	4.996127e-05	1.901076	11	5.786196	0.0002890857	5.194819e-06	3.506502825e-05	1	0.657187	1	1.521637	8.103728e-05	1.0	0.657187	0.8726363065648856
GO:0034663	endoplasmic reticulum chaperone complex	0.000388757	14.79259	35	2.366049	0.0009198181	5.436328e-06	3.6552431066147856e-05	11	7.229057	9	1.244976	0.0007293355	0.8181818	0.2142683	0.6170927039999999
GO:0005691	U6atac snRNP	1.709004e-05	0.6502932	7	10.76438	0.0001839636	5.53572e-06	3.707645023255814e-05	1	0.657187	1	1.521637	8.103728e-05	1.0	0.657187	0.8726363065648856
GO:0005618	cell wall	6.453061e-06	0.2455454	5	20.36283	0.0001314026	6.064188e-06	4.045913847104247e-05	1	0.657187	1	1.521637	8.103728e-05	1.0	0.657187	0.8726363065648856
GO:0005712	chiasma	8.360419e-05	3.181223	14	4.400823	0.0003679273	6.537072e-06	4.3446386215384615e-05	2	1.314374	2	1.521637	0.0001620746	1.0	0.4318827	0.7669444015936254
GO:0042587	glycogen granule	0.0003786568	14.40827	34	2.359756	0.0008935376	7.728069e-06	5.116514648275862e-05	5	3.285935	4	1.21731	0.0003241491	0.8	0.4422977	0.7669444015936254
GO:0097513	myosin II filament	0.000236279	8.990651	25	2.780666	0.000657013	8.478289e-06	5.591787554198473e-05	3	1.971561	3	1.521637	0.0002431118	1.0	0.2838119	0.6654368564450475
GO:0008540	proteasome regulatory particle, base subcomplex	0.0003644174	13.86644	33	2.379846	0.0008672571	8.794558e-06	5.778325560456274e-05	12	7.886244	12	1.521637	0.0009724473	1.0	0.006478444	0.0460689351111111
GO:0000220	vacuolar proton-transporting V-type ATPase, V0 domain	0.0001646111	6.263617	20	3.193043	0.0005256104	9.542201e-06	6.222235218113208e-05	6	3.943122	5	1.268031	0.0004051864	0.8333333	0.3326729	0.7304431654383736
GO:0035517	PR-DUB complex	0.0001372715	5.223316	18	3.446087	0.0004730493	9.640136e-06	6.262464288721805e-05	2	1.314374	2	1.521637	0.0001620746	1.0	0.4318827	0.7669444015936254
GO:0001940	male pronucleus	0.0003355466	12.76788	31	2.427967	0.0008146961	1.10574e-05	7.129547462686567e-05	6	3.943122	5	1.268031	0.0004051864	0.8333333	0.3326729	0.7304431654383736
GO:0072487	MSL complex	0.0002718826	10.34541	27	2.609854	0.000709574	1.154346e-05	7.387814400000001e-05	4	2.628748	4	1.521637	0.0003241491	1.0	0.186502	0.5490212197614992
GO:0009328	phenylalanine-tRNA ligase complex	8.963107e-05	3.410552	14	4.104908	0.0003679273	1.403479e-05	8.851137635036497e-05	3	1.971561	3	1.521637	0.0002431118	1.0	0.2838119	0.6654368564450475
GO:0042382	paraspeckles	0.0003343814	12.72355	30	2.357833	0.0007884155	2.574604e-05	0.0001577629685106383	6	3.943122	6	1.521637	0.0004862237	1.0	0.08052907	0.3268835290140845
GO:0033061	DNA recombinase mediator complex	0.0005645991	21.48356	43	2.00153	0.001130062	2.816623e-05	0.0001713776247887324	7	4.600309	7	1.521637	0.0005672609	1.0	0.05291383	0.2374937616623376
