term_id	term	Binom_Genome_Fraction	Binom_Expected	observed_genes	fold_enrichment	Binom_Region_Set_Coverage	pval	fdr	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0097545	axonemal outer doublet	9.324447e-05	8.520773	21	2.464565	0.0002298071	0.0002172425	0.0007317642105263158	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	1.0
GO:0016028	rhabdomere	5.464592e-05	4.993599	15	3.003845	0.0001641479	0.0002231368	0.0007501564015564203	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:1990332	Ire1 complex	8.053748e-05	7.359596	19	2.581664	0.0002079207	0.0002408091	0.000804870647582205	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0045323	interleukin-1 receptor complex	0.0001084116	9.906757	23	2.321648	0.0002516935	0.0002598798	0.000865264536416185	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	1.0
GO:1990429	peroxisomal importomer complex	0.0001178827	10.77223	24	2.22795	0.0002626367	0.0003470468	0.0011357895272727	2	1.593119	1	0.6276994	6.685833e-05	0.5	0.9586206	1.0
GO:0071665	gamma-catenin-TCF7L2 complex	2.324491e-05	2.124143	9	4.237003	9.848874e-05	0.0003659126	0.0011871466786516	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0032021	NELF complex	0.0001113435	10.17468	23	2.260514	0.0002516935	0.0003738127	0.0012073800852336	4	3.186238	4	1.255399	0.0002674333	1.0	0.4025666	1.0
GO:0009346	citrate lyase complex	1.879854e-05	1.717829	8	4.657041	8.754555e-05	0.0004149207	0.00132284680738	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0098556	cytoplasmic side of rough endoplasmic reticulum membrane	9.127352e-05	8.340666	20	2.39789	0.0002188639	0.0004242452	0.0013476023999999	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:1990008	neurosecretory vesicle	9.127352e-05	8.340666	20	2.39789	0.0002188639	0.0004242452	0.0013476023999999	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0033768	SUMO-targeted ubiquitin ligase complex	1.452611e-05	1.32741	7	5.273425	7.660236e-05	0.0004561316	0.0014435813274725	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0033106	cis-Golgi network membrane	4.048064e-05	3.699162	12	3.243978	0.0001313183	0.0004691155	0.0014819590201096	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0070436	Grb2-EGFR complex	0.0001507093	13.77197	28	2.033116	0.0003064094	0.0004963321	0.0015622256262295	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:0097356	perinucleolar compartment	3.536878e-05	3.232034	11	3.403429	0.0001203751	0.0005389241	0.001687066747826	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0031302	intrinsic component of endosome membrane	8.62808e-05	7.884426	19	2.409814	0.0002079207	0.000548498	0.0017108385270758	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
