term_id	term	Binom_Genome_Fraction	Binom_Expected	observed_genes	fold_enrichment	Binom_Region_Set_Coverage	pval	fdr	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0031084	BLOC-2 complex	8.459069e-05	3.317308	8	2.411594	0.0002039984	0.02031722	0.0598094653492333	3	2.15258	3	1.393676	0.0002226676	1.0	0.3693916	0.8792130644628099
GO:0000789	cytoplasmic chromatin	3.974401e-05	1.558601	5	3.208005	0.000127499	0.02146779	0.0626627383783783	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	0.96866118
GO:0055087	Ski complex	8.553463e-05	3.354326	8	2.38498	0.0002039984	0.02151839	0.0627045158853288	3	2.15258	3	1.393676	0.0002226676	1.0	0.3693916	0.8792130644628099
GO:0034506	chromosome, centromeric core domain	5.502275e-05	2.157772	6	2.780646	0.0001529988	0.0229504	0.0664292984924623	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	0.96866118
GO:0033106	cis-Golgi network membrane	4.048064e-05	1.587489	5	3.149628	0.000127499	0.02299634	0.0664396960267111	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	0.96866118
GO:0098559	cytoplasmic side of early endosome membrane	0.0001207097	4.733752	10	2.112489	0.000254998	0.02315986	0.0667003968	3	2.15258	2	0.9291175	0.000148445	0.6666667	0.8057184	1.0
GO:0001536	radial spoke stalk	8.745962e-05	3.429816	8	2.332486	0.0002039984	0.02412178	0.0691251008955223	3	2.15258	3	1.393676	0.0002226676	1.0	0.3693916	0.8792130644628099
GO:0000806	Y chromosome	5.791041e-05	2.271015	6	2.641991	0.0001529988	0.02843932	0.079911851707317	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9364557675789472
GO:0033565	ESCRT-0 complex	0.0001259703	4.940053	10	2.02427	0.000254998	0.02969697	0.083036187961165	3	2.15258	3	1.393676	0.0002226676	1.0	0.3693916	0.8792130644628099
GO:0034657	GID complex	7.455554e-05	2.92377	7	2.394169	0.0001784986	0.02980567	0.0832054891114701	3	2.15258	3	1.393676	0.0002226676	1.0	0.3693916	0.8792130644628099
GO:0036502	Derlin-1-VIMP complex	0.0001098164	4.30656	9	2.089835	0.0002294982	0.03194911	0.0889018713043478	2	1.435054	1	0.6968381	7.422252e-05	0.5	0.9202197	1.0
GO:0002133	polycystin complex	9.258408e-05	3.630777	8	2.203385	0.0002039984	0.03210908	0.0892033605144694	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9364557675789472
GO:0031475	myosin V complex	4.46278e-05	1.750124	5	2.856941	0.000127499	0.03290662	0.0908348871565495	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	0.96866118
GO:0031379	RNA-directed RNA polymerase complex	9.647219e-05	3.783253	8	2.114582	0.0002039984	0.03925512	0.1066554203773584	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9364557675789472
GO:0070618	Grb2-Sos complex	4.882023e-05	1.914534	5	2.611601	0.000127499	0.0452671	0.1208988389489953	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	0.96866118
GO:0000333	telomerase catalytic core complex	5.020466e-05	1.968826	5	2.539585	0.000127499	0.04987975	0.1311905753424657	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	0.9364557675789472
