term_id	term	Binom_Genome_Fraction	Binom_Expected	observed_genes	fold_enrichment	Binom_Region_Set_Coverage	pval	fdr	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0030760	pyridine N-methyltransferase activity	0.0001140139	2.840886	7	2.46402	0.0002809327	0.0261061	0.1230133417410714	1	0.5192523	1	1.925846	0.0001025641	1.0	0.5192523	0.9545641064529736
GO:0043914	NADPH:sulfur oxidoreductase activity	9.093243e-05	2.265763	6	2.648114	0.0002407995	0.02816504	0.1318548814380531	1	0.5192523	1	1.925846	0.0001025641	1.0	0.5192523	0.9545641064529736
GO:0004346	glucose-6-phosphatase activity	0.0001159614	2.88941	7	2.42264	0.0002809327	0.02822997	0.1318548814380531	3	1.557757	2	1.283897	0.0002051282	0.6666667	0.5288657	0.9545641064529736
GO:0047801	L-cysteine:2-oxoglutarate aminotransferase activity	6.734372e-05	1.678003	5	2.979732	0.0002006662	0.02823231	0.1318548814380531	1	0.5192523	1	1.925846	0.0001025641	1.0	0.5192523	0.9545641064529736
GO:0015228	coenzyme A transmembrane transporter activity	9.23526e-05	2.30115	6	2.607392	0.0002407995	0.03003086	0.1387202307658643	2	1.038505	1	0.9629231	0.0001025641	0.5	0.7688949	1.0
GO:0080122	AMP transmembrane transporter activity	9.23526e-05	2.30115	6	2.607392	0.0002407995	0.03003086	0.1387202307658643	2	1.038505	1	0.9629231	0.0001025641	0.5	0.7688949	1.0
GO:0016418	S-acetyltransferase activity	9.27199e-05	2.310302	6	2.597063	0.0002407995	0.03052624	0.1408544101420765	2	1.038505	2	1.925846	0.0002051282	1.0	0.2696096	0.9545641064529736
GO:0071208	histone pre-mRNA DCP binding	9.302661e-05	2.317944	6	2.588501	0.0002407995	0.03094397	0.1426260276637554	4	2.077009	1	0.4814615	0.0001025641	0.25	0.9466027	1.0
GO:0046922	peptide-O-fucosyltransferase activity	0.0001183497	2.948919	7	2.373751	0.0002809327	0.03099033	0.1426839403053435	2	1.038505	2	1.925846	0.0002051282	1.0	0.2696096	0.9545641064529736
GO:0003976	UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase activity	6.943074e-05	1.730006	5	2.890164	0.0002006662	0.03155604	0.1443440962946912	3	1.557757	1	0.6419487	0.0001025641	0.3333333	0.8889095	1.0
GO:0004809	tRNA (guanine-N2-)-methyltransferase activity	0.0001728275	4.306342	9	2.089941	0.0003611992	0.03193586	0.145608208336933	3	1.557757	3	1.925846	0.0003076923	1.0	0.1399816	0.8442890217142858
GO:0031775	lutropin-choriogonadotropic hormone receptor binding	9.441274e-05	2.352482	6	2.550498	0.0002407995	0.03287827	0.1492602752043011	1	0.5192523	1	1.925846	0.0001025641	1.0	0.5192523	0.9545641064529736
GO:0086039	calcium-transporting ATPase activity involved in regulation of cardiac muscle cell membrane potential	9.441274e-05	2.352482	6	2.550498	0.0002407995	0.03287827	0.1492602752043011	1	0.5192523	1	1.925846	0.0001025641	1.0	0.5192523	0.9545641064529736
GO:0071207	histone pre-mRNA stem-loop binding	9.509048e-05	2.36937	6	2.532319	0.0002407995	0.0338519	0.1525280592553191	2	1.038505	1	0.9629231	0.0001025641	0.5	0.7688949	1.0
GO:0000406	double-strand/single-strand DNA junction binding	9.529677e-05	2.37451	6	2.526838	0.0002407995	0.0341519	0.1530672205944798	2	1.038505	2	1.925846	0.0002051282	1.0	0.2696096	0.9545641064529736
GO:0032181	dinucleotide repeat insertion binding	9.529677e-05	2.37451	6	2.526838	0.0002407995	0.0341519	0.1530672205944798	2	1.038505	2	1.925846	0.0002051282	1.0	0.2696096	0.9545641064529736
GO:0019144	ADP-sugar diphosphatase activity	9.581521e-05	2.387427	6	2.513165	0.0002407995	0.03491341	0.155489891371308	2	1.038505	2	1.925846	0.0002051282	1.0	0.2696096	0.9545641064529736
GO:0016262	protein N-acetylglucosaminyltransferase activity	0.0001217966	3.034807	7	2.306572	0.0002809327	0.03528435	0.1563174456453305	3	1.557757	2	1.283897	0.0002051282	0.6666667	0.5288657	0.9545641064529736
GO:0044377	RNA polymerase II core promoter proximal region sequence-specific DNA binding, bending	7.25846e-05	1.80859	5	2.764584	0.0002006662	0.03702521	0.163344238892372	1	0.5192523	1	1.925846	0.0001025641	1.0	0.5192523	0.9545641064529736
GO:0015563	uptake transmembrane transporter activity	0.0001783495	4.443935	9	2.025232	0.0003611992	0.03770214	0.165810869875	4	2.077009	2	0.9629231	0.0002051282	0.5	0.71583	1.0
GO:0035877	death effector domain binding	0.0001522639	3.79396	8	2.108615	0.0003210659	0.03978908	0.1739021695238095	4	2.077009	2	0.9629231	0.0002051282	0.5	0.71583	1.0
GO:0033041	sweet taste receptor activity	9.933466e-05	2.475122	6	2.424123	0.0002407995	0.04037161	0.1759018962022704	2	1.038505	2	1.925846	0.0002051282	1.0	0.2696096	0.9545641064529736
GO:0051731	polynucleotide 5'-hydroxyl-kinase activity	0.0001013914	2.526369	6	2.37495	0.0002407995	0.04379718	0.1896530194461538	4	2.077009	2	0.9629231	0.0002051282	0.5	0.71583	1.0
GO:0004905	type I interferon receptor activity	0.0001027016	2.559016	6	2.344651	0.0002407995	0.04607124	0.198482423755102	2	1.038505	1	0.9629231	0.0001025641	0.5	0.7688949	1.0
GO:0031862	prostanoid receptor binding	0.0001029532	2.565284	6	2.338922	0.0002407995	0.04651608	0.1998342108536585	2	1.038505	2	1.925846	0.0002051282	1.0	0.2696096	0.9545641064529736
GO:0015093	ferrous iron transmembrane transporter activity	0.0001573496	3.920679	8	2.040463	0.0003210659	0.04653708	0.1998342108536585	3	1.557757	3	1.925846	0.0003076923	1.0	0.1399816	0.8442890217142858
GO:0008321	Ral guanyl-nucleotide exchange factor activity	0.0001035128	2.579228	6	2.326277	0.0002407995	0.0475152	0.203266395222672	3	1.557757	2	1.283897	0.0002051282	0.6666667	0.5288657	0.9545641064529736
GO:0016416	O-palmitoyltransferase activity	0.0001580821	3.938932	8	2.031007	0.0003210659	0.04756684	0.203266395222672	5	2.596261	3	1.155508	0.0003076923	0.6	0.5360662	0.9545641064529736
