term_id	term	Binom_Genome_Fraction	Binom_Expected	observed_genes	fold_enrichment	Binom_Region_Set_Coverage	pval	fdr	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0018114	threonine racemase activity	8.42142e-05	3.302544	13	3.936359	0.0003314973	4.268778e-05	0.0005363922832142857	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0030378	serine racemase activity	8.42142e-05	3.302544	13	3.936359	0.0003314973	4.268778e-05	0.0005363922832142857	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0038132	neuregulin binding	0.0002854954	11.19599	27	2.411578	0.0006884945	4.363077e-05	0.0005449973696449704	5	3.587634	4	1.114941	0.0002968901	0.8	0.5645529	1.0
GO:0046899	nucleoside triphosphate adenylate kinase activity	0.000149895	5.878284	18	3.062118	0.0004589963	4.398456e-05	0.0005477959065486726	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	1.0
GO:1990188	euchromatin binding	5.07442e-05	1.989985	10	5.025165	0.000254998	4.458605e-05	0.0005536538326470588	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	1.0
GO:0008941	nitric oxide dioxygenase activity	5.110333e-05	2.004068	10	4.98985	0.000254998	4.724581e-05	0.0005815504659475219	2	1.435054	1	0.6968381	7.422252e-05	0.5	0.9202197	1.0
GO:0035851	Krueppel-associated box domain binding	9.672953e-06	0.3793345	5	13.18098	0.000127499	4.777319e-05	0.0005863325819186046	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0033878	hormone-sensitive lipase activity	1.591769e-05	0.624228	6	9.611873	0.0001529988	4.825729e-05	0.000587534980057637	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0008518	reduced folate carrier activity	6.200923e-05	2.431754	11	4.523484	0.0002804978	4.828864e-05	0.000587534980057637	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0038182	G-protein coupled bile acid receptor activity	1.609265e-05	0.6310895	6	9.507367	0.0001529988	5.123015e-05	0.0006197527028653295	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0018773	acetylpyruvate hydrolase activity	9.951405e-06	0.3902543	5	12.81216	0.000127499	5.456279e-05	0.0006525895166572237	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0034545	fumarylpyruvate hydrolase activity	9.951405e-06	0.3902543	5	12.81216	0.000127499	5.456279e-05	0.0006525895166572237	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0047621	acylpyruvate hydrolase activity	9.951405e-06	0.3902543	5	12.81216	0.000127499	5.456279e-05	0.0006525895166572237	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0017174	glycine N-methyltransferase activity	1.63466e-05	0.6410481	6	9.359671	0.0001529988	5.580348e-05	0.0006655431993220339	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0004844	uracil DNA N-glycosylase activity	0.000139208	5.459182	17	3.11402	0.0004334965	5.77474e-05	0.0006867873881690141	5	3.587634	4	1.114941	0.0002968901	0.8	0.5645529	1.0
GO:0032404	mismatch repair complex binding	0.0004086496	16.0256	34	2.121605	0.0008669931	6.168831e-05	0.0007288594271508379	8	5.740214	8	1.393676	0.0005937802	1.0	0.07021822	0.7562788898979592
GO:0004090	carbonyl reductase (NADPH) activity	0.0001683746	6.602979	19	2.877489	0.0004844961	6.180286e-05	0.0007288594271508379	4	2.870107	4	1.393676	0.0002968901	1.0	0.2650317	1.0
GO:0035034	histone acetyltransferase regulator activity	5.284892e-05	2.072523	10	4.825036	0.000254998	6.218537e-05	0.0007313276661281337	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	1.0
GO:0070891	lipoteichoic acid binding	0.0001407933	5.521349	17	3.078957	0.0004334965	6.609627e-05	0.0007730151023268699	4	2.870107	3	1.045257	0.0002226676	0.75	0.6824713	1.0
